,parsed,has_terms,weight,sentences,entities,labels,position_start,position_end,sentence_has_terms
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8003734\sections\2_back\5_notes.xml," Institutional Review Board Statement  The study was conducted according to the guidelines of the Declaration of Helsinki, and approved by the Institutional Review Board of the Chulalongkorn University Faculty of Dentistry (protocol code DENT CU-IBC 006/2019 approved on 31 March 2019, and protocol code DENT CU-IBC 006/2020 approved on 31 March 2020). ","['Declaration of Helsinki', 'approved by', 'approved by the Institutional Review Board']",3,"['The study was conducted according to the guidelines of the Declaration of Helsinki, and approved by the Institutional Review Board of the Chulalongkorn University Faculty of Dentistry (protocol code DENT CU-IBC 006/2019 approved on 31 March 2019, and protocol code DENT CU-IBC 006/2020 approved on 31 March 2020).']","[[the Institutional Review Board, the Chulalongkorn University Faculty of Dentistry]]","[['ORG', 'ORG']]","[[100, 134]]","[[130, 183]]","[['Declaration of Helsinki', 'approved by', 'approved by the Institutional Review Board']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8003734\sections\2_back\6_notes.xml, Informed Consent Statement  Not applicable. ,['Informed Consent'],1,['Informed Consent Statement'],[[]],[[]],[[]],[[]],[['Informed Consent']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8004006\sections\1_body\3_4__materials_and_methods\1_p.xml,"All work was approved by the Animal Care and Use Committee of the Keenan Research Centre for Biomedical Science of St. Michael’s Hospital—Unity Health Toronto, Toronto (ACC648), and conducted under license from Health Canada. All studies on human peripheral blood mononuclear cells were approved by the Research Ethics Board of St. Michael’s Hospital—Unity Health Toronto, Toronto (REB: 14-278). All experiments were carried out in the research laboratories at St. Michael’s Hospital—Unity Health Toronto, Toronto. More detailed methods are available in the   supplemental data file .","['approved by', 'approved by']",2,"['All work was approved by the Animal Care and Use Committee of the Keenan Research Centre for Biomedical Science of St. Michael’s Hospital—Unity Health Toronto, Toronto (ACC648), and conducted under license from Health Canada.', 'All studies on human peripheral blood mononuclear cells were approved by the Research Ethics Board of St. Michael’s Hospital—Unity Health Toronto, Toronto (REB: 14-278).']","[[the Keenan Research Centre for Biomedical Science of St. Michael’s Hospital, Toronto, Toronto, Health Canada], [the Research Ethics Board, St. Michael’s Hospital, Toronto, Toronto]]","[['ORG', 'GPE', 'GPE', 'ORG'], ['ORG', 'ORG', 'GPE', 'GPE']]","[[62, 151, 160, 211], [73, 102, 138, 147]]","[[137, 158, 167, 224], [98, 124, 145, 154]]","[['approved by'], ['approved by']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8004006\sections\2_back\5_notes.xml," Institutional Review Board Statement  The study was conducted according to the guidelines of the Declaration of Helsinki, and approved by the Animal Care and Use Committee of the Keenan Research Centre for Biomedical Science of St. Michael’s Hospital—Unity Health Toronto, Toronto, ON, Canada (ACC648, approved 26 September 2015), and conducted under license from Health Canada. All studies on human peripheral blood mononuclear cells were approved by the Research Ethics Board of St. Michael’s Hospital—Unity Health Toronto, Toronto, ON, Canada (REB: 14-278, approved 11 December 2014). All experiments were carried out in the research laboratories at St. Michael’s Hospital—Unity Health Toronto, Toronto, ON, Canada. ","['Declaration of Helsinki', 'approved by', 'approved by']",3,"['The study was conducted according to the guidelines of the Declaration of Helsinki, and approved by the Animal Care and Use Committee of the Keenan Research Centre for Biomedical Science of St. Michael’s Hospital—Unity Health Toronto, Toronto, ON, Canada (ACC648, approved 26 September 2015), and conducted under license from Health Canada.', 'All studies on human peripheral blood mononuclear cells were approved by the Research Ethics Board of St. Michael’s Hospital—Unity Health Toronto, Toronto, ON, Canada (REB: 14-278, approved 11 December 2014).']","[[the Keenan Research Centre for Biomedical Science of St. Michael’s Hospital, Toronto, Toronto, ON,, Canada, ACC648, Health Canada], [the Research Ethics Board, St. Michael’s Hospital, Toronto, Toronto, ON,, Canada]]","[['ORG', 'GPE', 'GPE', 'ORG', 'GPE', 'ORG', 'ORG'], ['ORG', 'ORG', 'GPE', 'GPE', 'ORG', 'GPE']]","[[137, 226, 235, 244, 248, 256, 326], [73, 102, 138, 147, 156, 160]]","[[212, 233, 242, 247, 254, 262, 339], [98, 124, 145, 154, 159, 166]]","[['Declaration of Helsinki', 'approved by'], ['approved by']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8004006\sections\2_back\6_notes.xml, Informed Consent Statement  Informed consent was obtained from all subjects involved in the study. Study was anonymous and the data cannot be traced to the individual participant.  ,"['Informed Consent', 'Informed consent']",2,"['Informed Consent Statement', 'Informed consent was obtained from all subjects involved in the study.']","[[], []]","[[], []]","[[], []]","[[], []]","[['Informed Consent'], ['Informed consent']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8004148\sections\2_back\4_notes.xml, Institutional Review Board Statement  This study was reviewed and approved by the Provision Plan of Class 1 Regenerative Medicine (jRCTa030190242) in accordance with the Act on the Safety of Regenerative Medicine and conducted in compliance with relevant guidelines. ,['approved by'],1,['This study was reviewed and approved by the Provision Plan of Class 1 Regenerative Medicine (jRCTa030190242) in accordance with the Act on the Safety of Regenerative Medicine and conducted in compliance with relevant guidelines.'],[[the Safety of Regenerative Medicine]],[['ORG']],[[139]],[[174]],[['approved by']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8004148\sections\2_back\5_notes.xml, Informed Consent Statement  Written informed consent was obtained from all subjects involved in the study. ,"['Informed Consent', 'Written informed consent', 'informed consent']",3,"['Informed Consent Statement', 'Written informed consent was obtained from all subjects involved in the study.']","[[], []]","[[], []]","[[], []]","[[], []]","[['Informed Consent'], ['Written informed consent', 'informed consent']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8004671\sections\1_body\3_4__materials_and_methods\2_4_2__ethic_statement\1_p.xml,"All procedures were conducted in accordance with the animal care and use protocols established by a Local Ethics Committee for experimentation with laboratory animals at the Medical Faculty, University of Chile (Protocol CBA#0943 FMUCH), approved by the Medical Faculty, University of Chile, and by an ad-hoc commission of the Chilean Council for Science and Technology Research (CONICYT) (FONDECYT #1120079, 2012; #1190562, 2019), endorsing the principles of laboratory animal care (NIH; N° 86-23; revised 1985). Animal wellbeing was continuously monitored (on 24 h basis), following the ARRIVE guidelines for reporting animal studies (  www.nc3rs.org.uk/ARRIVE  (accessed on 20 March 2021)).","['Ethics Committee', 'approved by']",2,"['All procedures were conducted in accordance with the animal care and use protocols established by a Local Ethics Committee for experimentation with laboratory animals at the Medical Faculty, University of Chile (Protocol CBA#0943 FMUCH), approved by the Medical Faculty, University of Chile, and by an ad-hoc commission of the Chilean Council for Science and Technology Research (CONICYT) (FONDECYT #1120079, 2012; #1190562, 2019), endorsing the principles of laboratory animal care (NIH; N° 86-23; revised 1985).']","[[a Local Ethics Committee, the Medical Faculty, University of Chile, the Medical Faculty, University of Chile, the Chilean Council for Science and Technology Research, CONICYT, FONDECYT, NIH, N]]","[['ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'GPE']]","[[98, 170, 250, 323, 380, 390, 484, 489]]","[[122, 210, 290, 378, 387, 398, 487, 490]]","[['Ethics Committee', 'approved by']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8004671\sections\2_back\5_notes.xml," Institutional Review Board Statement  The study was approved by the Local Ethics Committee for experimentation with laboratory animals at the Medical Faculty, University of Chile (Protocol CBA#0943 FMUCH, 12 July 2017). ","['approved by', 'Ethics Committee']",2,"['The study was approved by the Local Ethics Committee for experimentation with laboratory animals at the Medical Faculty, University of Chile (Protocol CBA#0943 FMUCH, 12 July 2017).']","[[the Local Ethics Committee, the Medical Faculty, University of Chile]]","[['ORG', 'ORG']]","[[26, 100]]","[[52, 140]]","[['approved by', 'Ethics Committee']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8004671\sections\2_back\6_notes.xml, Informed Consent Statement  Not applicable. ,['Informed Consent'],1,['Informed Consent Statement'],[[]],[[]],[[]],[[]],[['Informed Consent']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8004689\sections\1_body\3_4__materials_and_methods\2_4_2__in_vivo_study\1_4_2_1__animals_and_experi\1_p.xml,"All experiments were performed on 6-week-old male CB57/BL (20–22 g) mice kept in colony cages with free access to food and tap water ad libitum, under standardized housing conditions (natural light-dark cycle, temperature 21 ± 1 °C). After 7 days of adaptation to laboratory conditions, the animals were randomly assigned to four experimental groups consisting of eight mice. For the MRS and quantitative analysis of neurogenesis, five from eight mice were analyzed. Experimental procedures related to the care of animals and protocols used in the study were approved by the Local Ethics Committee at the University of Life Science in Lublin (No 35/2016).","['approved by', 'Ethics Committee']",2,['Experimental procedures related to the care of animals and protocols used in the study were approved by the Local Ethics Committee at the University of Life Science in Lublin (No 35/2016).'],"[[the Local Ethics Committee, the University of Life Science, Lublin]]","[['ORG', 'ORG', 'GPE']]","[[104, 134, 168]]","[[130, 164, 174]]","[['approved by', 'Ethics Committee']]"
